0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:23 +0200] "GET /api/ce/component?component=gpi3 HTTP/1.1" 200 484 "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAACr"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:23 +0200] "GET /api/metrics/search?ps=500 HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAACt"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:23 +0200] "GET /api/measures/component?additionalFields=metrics%2Cperiods&component=gpi3&metricKeys=alert_status%2Cquality_gate_details%2Cbugs%2Cnew_bugs%2Creliability_rating%2Cnew_reliability_rating%2Cvulnerabilities%2Cnew_vulnerabilities%2Csecurity_rating%2Cnew_security_rating%2Csecurity_hotspots%2Cnew_security_hotspots%2Ccode_smells%2Cnew_code_smells%2Csqale_rating%2Cnew_maintainability_rating%2Csqale_index%2Cnew_technical_debt%2Ccoverage%2Cnew_coverage%2Cnew_lines_to_cover%2Ctests%2Cduplicated_lines_density%2Cnew_duplicated_lines_density%2Cduplicated_blocks%2Cncloc%2Cncloc_language_distribution%2Cprojects%2Cnew_lines HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAACu"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:23 +0200] "GET /api/rules/search?activation=true&ps=1&qprofile=AYDdE9rbqYyc8vp6asIg&statuses=DEPRECATED HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAACw"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:23 +0200] "GET /api/project_links/search?projectKey=gpi3 HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAACx"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:23 +0200] "GET /api/project_analyses/search?project=gpi3&ps=3 HTTP/1.1" 200 280 "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAACv"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:23 +0200] "GET /api/measures/search_history?component=gpi3&metrics=bugs%2Cvulnerabilities%2Csqale_index%2Cduplicated_lines_density%2Cncloc%2Ccoverage%2Ccode_smells&ps=1000 HTTP/1.1" 200 652 "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAACz"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:23 +0200] "GET /api/rules/search?activation=true&ps=1&qprofile=AYDdE9vxqYyc8vp6asKW&statuses=DEPRECATED HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAACy"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:26 +0200] "GET /js/9.m.b3b3c50b.chunk.js HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAAC1"
0:0:0:0:0:0:0:1 - - [20/may/2022:10:13:26 +0200] "GET /js/7.m.a07e794e.chunk.js HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=gpi3" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdR4icgZUYGsijAAC0"
